Filename,Label,Contrast0,Contrast45,Contrast90,Contrast135,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Dissimilarity0,Dissimilarity45,Dissimilarity90,Dissimilarity135,Entropy0,Entropy45,Entropy90,Entropy135,ASM0,ASM45,ASM90,ASM135,Energy0,Energy45,Energy90,Energy135,Correlation0,Correlation45,Correlation90,Correlation135
011.jpg,Corroded,189.92568897637793,327.19957839915685,239.90397391732282,245.6961373922748,0.2541066576549754,0.18682326131137755,0.2042516925633519,0.18309086828110813,7.59498031496063,10.461776923553847,9.162586122047244,9.399032798065598,7.619452726436712,7.930643627893177,7.834031659457427,7.8630386683338775,0.00101504200811136,0.000724500798000294,0.0007970974193901513,0.0007694988419922901,0.03185972391768893,0.026916552490991376,0.02823291376018691,0.027739842140724055,0.9821787637579202,0.9689570314390844,0.9772301054492559,0.9766901876260682
012.jpg,Corroded,347.23185285433067,612.1220162440325,509.39573080708664,631.8371256742512,0.14354013826269488,0.10071684314526164,0.12249094049615172,0.10551962516117352,11.730376476377952,16.142104284208568,14.213767224409448,15.96062992125984,8.855311144406173,9.091988856165486,8.994728833131665,9.073558667251714,0.00023371329701643776,0.0001707723050885372,0.00019547976107670963,0.00017363417453600353,0.015287684488385994,0.013067987797994654,0.01398140769295816,0.013177032083743422,0.9678833223491835,0.9429286497098005,0.9524556270084329,0.9410933407549937
013.jpg,Corroded,520.2794660433073,771.6870233740468,641.421875,814.5278070556142,0.21495886964100985,0.15887153370236384,0.15930463554241775,0.14183530069263056,11.70958415354331,14.674809349618698,13.586491141732283,15.341496682993368,7.851401728221083,8.033918582390278,7.9720630027795005,8.072458521466114,0.0010213161905816002,0.0007828356533394822,0.0008313405298685597,0.0007354946819757859,0.03195803796514423,0.027979200369908398,0.028832976430964594,0.02712000519866812,0.9510987506395338,0.9276339595831493,0.9400143168149473,0.9236188482073213
014.jpg,Corroded,417.1411786417324,584.6403992807986,504.94463582677173,651.1139562279125,0.15971859350805828,0.1393101785181925,0.1507137593250994,0.12646247137670283,12.859436515748033,15.325128650257302,14.070743110236224,15.942153884307768,8.095936761134032,8.22523590636446,8.1556247215964,8.25279896885458,0.0010401027882133893,0.0008936182544694435,0.0009972525438214943,0.0008425236020910383,0.03225062461741461,0.029893448353601554,0.03157930562601867,0.029026257114740755,0.9607036112154467,0.9447693749538343,0.9522613061488574,0.9384827384243766
015.jpg,Corroded,511.7463090551182,892.3908487816977,696.0604084645669,715.8948477896957,0.1661722321899432,0.1327107740792738,0.15418250711846088,0.12180308920624514,13.823695866141733,19.055366110732223,16.408095472440944,17.358546717093436,8.342608664259505,8.590596452852765,8.479643146759363,8.552358989759384,0.0007319507436866438,0.0005591754626996142,0.0006467005731863026,0.0005537054288195006,0.027054588218759563,0.023646891184669797,0.025430308161449845,0.023530946194734722,0.9520786602913028,0.9159627429391684,0.9343104971376328,0.9325832113394475
016.jpg,Corroded,1201.0035679133857,1610.6909913819827,1545.4978469488187,1799.228966457933,0.12959726828625392,0.09110786355427328,0.102720847311368,0.09707990771727712,19.525590551181104,24.654287308574617,23.85279281496063,25.8485956971914,8.689117806857379,8.8952241111527,8.83033265699028,8.870541563337579,0.0002519114535299383,0.00018753029012041038,0.000200083224873481,0.00019377873711417338,0.015871718669694793,0.013694169931777916,0.014145077761309091,0.013920443136415356,0.8902719650785629,0.8526944127018982,0.8582930601124789,0.83547255327886
017.jpg,Corroded,446.88976377952764,675.9626139252279,622.9051427165356,677.3472626945254,0.18954903139368104,0.1314393954827044,0.14656764353546514,0.12841374410911008,12.125000000000004,15.445532891065783,14.758612204724413,15.78932357864716,8.772986817089642,9.009633630535738,8.989817251839451,9.059936719468272,0.00031850368876519016,0.00021590873363407095,0.00022065028260915903,0.00019609667838592918,0.017846671643900164,0.014693833183824802,0.014854301821666308,0.014003452373823005,0.9586796980155816,0.9370162241767063,0.9419264080199451,0.9368818219686297
018.jpg,Corroded,481.970718503937,875.0835141670284,740.780696358268,775.8471076942155,0.2176585083960338,0.14556296583710981,0.16207514563002628,0.1585081465694737,11.815206692913385,16.42718085436171,14.888348917322837,15.461466922933848,8.030913891998313,8.316606313522346,8.23783328730496,8.274715000164598,0.0006503220403901745,0.0005082518690054431,0.0005769825992776987,0.0005290614462436688,0.025501412517548408,0.022544442086808072,0.02402046209542395,0.023001335749118328,0.9554724570719446,0.9190523466029628,0.9314542510717961,0.928237089810644
019.jpg,Corroded,539.2550442913385,809.0915121830245,657.2070004921261,785.4146568293138,0.18546594129221522,0.13958363591417508,0.16133098909325158,0.13932252567452724,13.135088582677165,16.866079732159463,15.325233759842522,16.8494636989274,8.719961326991704,8.948412131154809,8.879885273004433,8.948124154550719,0.0002766146279362871,0.000203417605669609,0.00022570217259575154,0.0002087319569269928,0.016631735565968066,0.01426245440552253,0.015023387520654305,0.014447558857017777,0.9502351032288312,0.924994236222894,0.9388886426551839,0.927190756373576
020.jpg,Corroded,431.0566560039371,637.0928141856284,545.4773006889764,600.988467976936,0.20659443643198716,0.15099757849737758,0.1588459022263274,0.13757869045178284,12.939160925196854,15.893359786719575,14.54115403543307,15.618017236034472,7.46180014214147,7.638139552988271,7.548113057457968,7.623610252532448,0.0013942573051161733,0.0011112221988843509,0.0012608628122529684,0.0011017024948055724,0.03733975502217674,0.03333499960828484,0.035508630109495475,0.0331919040551393,0.9594389312852835,0.9396730104548642,0.9483129375189997,0.9430870572458158
021.jpg,Corroded,616.0986712598426,884.1218302436607,785.6420398622047,868.1231322462645,0.18572615048281088,0.15173638384593502,0.1621220148568934,0.1500339950362065,14.768700787401578,18.330646661293322,17.136872539370078,17.534007068014134,7.445655372389341,7.644033403465125,7.562521268037798,7.588380250323561,0.0011214514616529237,0.0008989691238728996,0.000980028815526381,0.0009636158524595554,0.03348807939630046,0.029982813808462,0.03130541192072676,0.031042162496507156,0.9421126636907571,0.9163553620414089,0.92554992444023,0.9178753145998095
022.jpg,Corroded,606.220595472441,1153.9137578275158,933.4263656496064,1038.0631161262324,0.1488742152875248,0.08611372532171412,0.0927857868338296,0.08876847238054442,14.298351377952756,22.08425816851634,20.195804625984255,21.015686031372063,8.514754389383972,8.939261891884243,8.888965763650397,8.91525158580387,0.00029321207324055267,0.00017964429257645174,0.00018953858708498672,0.00018360939443684335,0.017123436373594893,0.013403144876350914,0.013767301372636058,0.013550254404875332,0.9441466804498385,0.8930756611956736,0.9131473560085304,0.9038094708319466
023.jpg,Corroded,425.12942913385825,573.8967697935395,548.4956323818897,649.1988343976689,0.22414728938581596,0.17879187842467814,0.20643843447284277,0.1919046101381056,11.850147637795274,13.86229772459545,13.301365649606296,14.680265360530722,7.785371103315777,7.908980696570976,7.861484882535303,7.943805751638671,0.0011898903802690418,0.0009782288769115948,0.001034010246731431,0.0009153984455901208,0.03449478772610497,0.031276650666457156,0.032156029710326973,0.030255552310115258,0.9599617377451589,0.9454902308521674,0.9478739951436382,0.9383359612904973
024.jpg,Corroded,1764.535863681103,2257.724843449687,2264.7498769685044,2543.898071796144,0.12251909720635154,0.08162464482728543,0.08736821280318874,0.08008368254369298,25.630843996062996,30.94723789447579,30.590428149606307,32.84568169136338,9.031906251846,9.227984670839255,9.193356522648099,9.253764297964295,0.00022531996968290822,0.00015070462281788848,0.00015647803512403903,0.00014315305461164583,0.015010661866916736,0.01227618111702041,0.012509118079386693,0.011964658566446676,0.8379455298650026,0.7911246574812321,0.7902555752660891,0.7646647853214033
025.jpg,Corroded,481.8810900590551,674.2307024614049,572.8347071850394,680.471138942278,0.18936483643034274,0.1528338064222968,0.17270745729521747,0.14007159810734665,11.786355807086615,14.596131192262387,13.123585137795276,14.790687581375163,8.472366966754063,8.66769207511875,8.577212168798223,8.691027171669452,0.0004087130366643546,0.00032590715562731893,0.00035448563328767277,0.00030383289733037404,0.020216652459404714,0.018052898815074516,0.018827788858165814,0.017430803117767523,0.9553153287701419,0.9372340983951157,0.9467009852988902,0.9366489817036061
026.jpg,Corroded,577.3101008858268,793.2194804389608,639.0171013779527,774.013144026288,0.15992035728460338,0.1320675089416274,0.15880827999161762,0.12637488636157138,13.179810531496063,15.721929443858885,13.781988188976378,15.656147312294625,8.54828614837579,8.68798719518377,8.576283644118686,8.696865162675117,0.0003163202127185504,0.00026950584002228195,0.00030405187763500526,0.0002628537714140342,0.017785393240481086,0.016416633029408982,0.017437083403912628,0.016212765692935744,0.9462389952077124,0.9255903020808586,0.9404767631290252,0.9273905999658164
027.jpg,Corroded,1306.5841535433071,1713.4222208444417,1440.6783956692911,1559.976563953128,0.12583260345401792,0.12543352456467818,0.1626714788636789,0.11153715665996172,19.761195866141733,22.83644367288735,20.69808070866142,22.0993241986484,8.450489940015723,8.564088187690448,8.475017510222813,8.566765817534208,0.0003428606100376263,0.00029993698774675125,0.0003544553597896258,0.00028884315937148216,0.01851649561978795,0.017318688973093525,0.01882698488313054,0.01699538641430321,0.8796078772343965,0.8414746337018599,0.866469019684743,0.8556771155903634
028.jpg,Corroded,609.2351747047245,957.0073780147561,810.3660802165355,1017.3244466488934,0.17398114252886376,0.10722952325352739,0.12567865635031442,0.1138065216414815,13.928457185039374,18.320664641329284,16.299151082677167,18.593093186186373,8.573133527998001,8.851184446795475,8.767493524485035,8.858548326357372,0.00033399804348436835,0.00022734852339318417,0.00025607784369865614,0.0002299009496028788,0.018275613354532545,0.01507808089224833,0.016002432430685533,0.01516248494155489,0.943430089829772,0.9106208694832495,0.924314219895989,0.9049776665346873
029.jpg,Corroded,515.8657111220473,883.8920577841157,859.3032726377953,982.1703763407528,0.1597080100932401,0.11423785681058146,0.12296769533254072,0.10455555345265388,13.669721948818896,18.664703329406663,18.033833661417326,19.592411184822375,8.792159295557548,9.049163345591332,9.009166889344057,9.07621596402402,0.0002549179903047306,0.00017102601010335631,0.00018031084646153667,0.00016365318861209986,0.015966151393016745,0.013077691313965027,0.013427987431537784,0.01279270059886105,0.9526055124133629,0.91873211016982,0.9210521907972756,0.9097093861764161
030.jpg,Corroded,1280.1801796259842,1750.5490730981464,1226.42125984252,1795.1153202306402,0.19511337199312404,0.15308521066441844,0.1679100787385406,0.14248787025986875,20.761380413385826,25.427490854981713,20.395792322834648,25.394692789385577,8.582381968051916,8.750652770251117,8.622247265165587,8.771062435394828,0.0004708853411847449,0.00037318470073731023,0.00041798429544124725,0.00035362442849629934,0.021699892653760867,0.019317989044859464,0.020444664229114826,0.01880490437349521,0.8806537559921975,0.8357250353104546,0.8846757268138921,0.831540587012747
031.jpg,Corroded,821.833784448819,1108.8186496372996,973.6873769685039,1083.8168516337032,0.11716874463127297,0.11090453712928282,0.1341442686004486,0.10792744740537552,17.678149606299215,20.237832475664952,18.568651574803148,20.219480438960876,8.944926042362804,9.034918388676198,8.925869413169789,9.038857726671093,0.00021049920029527565,0.00018931006923951976,0.00023180417454584908,0.0001876110144433073,0.014508590568875932,0.013758999572625902,0.015225116569203964,0.013697117012105405,0.9241140993426155,0.8970862559802901,0.909327611696929,0.8994071929046512
032.jpg,Corroded,847.8833046259845,1032.8863537727075,837.0944266732286,1033.7789695579393,0.20098177396473446,0.17466168187414563,0.1985904020517219,0.16667122122275768,15.032172736220476,17.191146382292764,15.011995570866144,17.048360096720195,8.346650841669618,8.484733529019453,8.373390465347825,8.491124588193731,0.0004294106488603604,0.0003619217356854951,0.00041418118724909336,0.00035184272736950214,0.020722225962969333,0.01902424073873896,0.02035144189606951,0.0187574712413348,0.9214254884724568,0.9041304488265564,0.9222539134536727,0.9040463004592506
033.jpg,Corroded,805.6611712598425,982.9045198090394,897.7260088582678,1021.6030752061503,0.1472017749870266,0.12907017301950907,0.16586490765933692,0.1276372667835893,16.94586614173228,19.06286812573625,17.845103346456696,19.293818587637173,8.828536250970703,8.912406166691682,8.82958432354876,8.927130763498202,0.0003070886879078446,0.00027203135812434425,0.00031989626967535194,0.0002610816803256769,0.017523946128308102,0.016493373157857802,0.017885644234283314,0.01615802216627013,0.9254776503704067,0.9086801491387178,0.9163096596379258,0.9050770333782137
034.jpg,Corroded,701.8698941929134,1012.3793787587576,936.4148006889764,1054.1112902225805,0.17473108191182207,0.11334123745172908,0.11918963760146242,0.11073649868822961,15.197896161417322,19.373116746233496,18.23689714566929,19.20534441068882,8.730773128277448,9.004945069192544,8.97177122603297,8.997582374602569,0.0003650775734168656,0.00023150967003775414,0.00024019182559849496,0.00022360445241691515,0.01910700325579251,0.015215441828542283,0.015498123292789193,0.014953409391069154,0.9348722203059042,0.9056312744465128,0.9128612199355599,0.9017414844473761
035.png,Corroded,1110.673412893701,1366.9097898195798,1286.7293922244094,1396.9952879905761,0.11701886398069083,0.10922284715163733,0.10931075880813468,0.09769609238348301,20.10599163385827,22.6244652489305,21.7554749015748,23.249736499473002,8.36346918521959,8.454595919730995,8.417470535500339,8.49669692295716,0.00045372783616661003,0.0004078384993523661,0.00041101949879681005,0.00037729971919736767,0.021300888154408257,0.02019501174429879,0.02027361582936823,0.01942420446755459,0.897584220656351,0.8742369962642941,0.8814784379140767,0.8714650707370296
036.png,Corroded,1639.1484990157478,2024.8621737243475,1825.6263533464567,1889.2521545043091,0.11129751966846918,0.10320274686365921,0.10175442906294466,0.08675073565236285,25.41978346456693,28.137640275280553,27.02140748031496,28.76644553289107,8.009973122096078,8.081350595690251,8.059903958381327,8.138300559327853,0.0005365466663550515,0.0005063087192328517,0.000504534334263981,0.00043973613894279686,0.023163476991916638,0.022501304834005774,0.022461841738022754,0.020969886479015494,0.8487673963141571,0.8133254329375108,0.8311902215553661,0.8258203000639687
037.png,Corroded,1639.1484990157478,2024.8621737243475,1825.6263533464567,1889.2521545043091,0.11129751966846918,0.10320274686365921,0.10175442906294466,0.08675073565236285,25.41978346456693,28.137640275280553,27.02140748031496,28.76644553289107,8.009973122096078,8.081350595690251,8.059903958381327,8.138300559327853,0.0005365466663550515,0.0005063087192328517,0.000504534334263981,0.00043973613894279686,0.023163476991916638,0.022501304834005774,0.022461841738022754,0.020969886479015494,0.8487673963141571,0.8133254329375108,0.8311902215553661,0.8258203000639687
038.png,Corroded,1277.540169783465,1815.8066836133673,1537.2347440944882,1497.3395126790256,0.12492519209519687,0.09243628931373071,0.11135686374924919,0.11506306326026991,21.94703494094489,27.423770847541697,24.151820866141733,23.70667741335483,8.254363719143315,8.447699956628604,8.328066938182824,8.312677994611954,0.0004374482625918378,0.0003441354765405296,0.0004058938171587281,0.00040868802675047227,0.02091526386617768,0.018550888834245372,0.020146806624344416,0.020216033902585154,0.8821345866729521,0.8321521491148258,0.8574608148342775,0.8615831648728214
039.png,Corroded,774.7675935039372,1112.3177506355014,964.9272268700788,921.039308078616,0.16332886603040736,0.10135356663389834,0.12265971037918859,0.1251615982245491,16.6652312992126,20.92770785541571,18.7175812007874,18.73538347076694,8.532541997340102,8.759357170507238,8.635311284627642,8.659657059773414,0.00033710864540869716,0.0002334912599641059,0.0002835264459591419,0.0002756370445470755,0.018360518658488305,0.015280420804549394,0.016838243553267126,0.0166023204567035,0.9285818441822998,0.8969888135767172,0.9104062782162411,0.914701995370992
040.png,Corroded,930.4229822834645,1274.5447950895905,1180.8506397637793,1286.8280736561474,0.14925507036362326,0.11433226840865812,0.1270566281674286,0.11347181037507409,17.545398622047244,21.386136772273545,19.87057086614173,21.333002666005335,8.221795184670162,8.404623999542483,8.316591246858508,8.39321774518039,0.0004950852186860623,0.0003875324881284024,0.00043330457754665516,0.00039331196524628777,0.02225051052641405,0.019685844867020626,0.020815969291547658,0.019832094323250074,0.9140686781691401,0.8823955118747463,0.8908202992242238,0.8812708741537554
041.png,Corroded,651.2565821850393,968.1511563023124,890.1993110236222,1073.714613429227,0.17430522699909234,0.154651090704379,0.16300382666532628,0.12954083910783953,14.967212106299213,18.01562403124806,17.04761318897638,19.869737739475482,7.493010118079176,7.613641302741094,7.5656315884553464,7.72505828005302,0.000981025948868304,0.0008798086292309973,0.0009033498291605961,0.0007495810763213069,0.03132133376579459,0.02966156821934736,0.030055778631747274,0.02737847834196245,0.939952815394276,0.910545655371364,0.9174013492631931,0.9007909770166198
042.png,Corroded,630.7997662401574,887.2020584041169,742.1389640748032,752.7925475850952,0.18319506640189342,0.1544960004534488,0.1771274086318903,0.151362912850468,14.428949311023622,16.953933907867818,15.60266978346457,17.002232004464013,7.750705317652923,7.884623860487528,7.816060588463349,7.922364710693656,0.0008010500029789122,0.0007255117740441943,0.0007880551039422395,0.000655908187630127,0.02830282676657779,0.02693532576458273,0.02807231917641005,0.02561070455161527,0.9412648894428268,0.9170665952893607,0.9303174451989985,0.9296292737469185
043.png,Corroded,1341.3392593503936,1900.9023498046997,1649.7912155511813,1568.5976811953626,0.15176722444074997,0.12149106796994831,0.13236080648020176,0.12550758611158475,20.800750492125985,24.84630169260339,23.22687007874016,23.269886539773083,8.294484527267453,8.411915305350723,8.374280116476113,8.405980507371217,0.0004802966148901048,0.00040781159124473373,0.000423658684231431,0.0004073849055379927,0.02191567053252318,0.020194345526526325,0.020582970733871993,0.02018377827707173,0.8766918842768293,0.8248762987820969,0.8479141126943863,0.8554809399030782
044.png,Corroded,1040.5709276574803,1251.5224130448264,1183.5995324803152,1257.5269390538783,0.13702134218062245,0.09899816191875348,0.11069351886244387,0.10954627395375477,20.245632381889763,22.79453158906318,21.746309055118115,22.821625643251288,8.50653781814095,8.62895564856051,8.581581928178208,8.629308669491293,0.00032610233677498603,0.0002705725542891349,0.00029182706070490273,0.00027456456425715883,0.018058303817772754,0.016449089770839444,0.01708294648779603,0.016569989868951605,0.9038567163742415,0.8837618783600745,0.8895912851170712,0.8832029780954188
045.png,Corroded,1113.9345472440946,1439.2879285758572,1342.7308070866143,1335.0860561721124,0.11151319644663799,0.0974912806645509,0.10065535688506437,0.0885831958988784,20.915969488188978,24.193254386508773,23.13890255905512,23.563085126170257,8.370681490878864,8.482289463179534,8.444107869357207,8.477581222744462,0.0003959527572375457,0.00034591717766732703,0.0003515339672280907,0.0003358996735973508,0.019898561687658373,0.018598848826401247,0.018749239110643683,0.018327565948520027,0.8982126521900213,0.8681031088979804,0.8764603267278046,0.8776497438910289
046.png,Corroded,1322.498154527559,1698.501953003906,1594.9761934055118,1699.9058838117676,0.10850052909702135,0.08726700039629029,0.0916857840831182,0.08949066836618819,23.411171259842526,27.550995101990207,26.199741633858267,27.018290036580076,8.493960620789828,8.643934484316917,8.589239490585117,8.611566726298646,0.0003520637534439133,0.000283667192667636,0.00030288067167931205,0.000298164896658394,0.018763361997358396,0.01684242241091334,0.017403467231540733,0.017267451944580417,0.878108729764366,0.8431181381094112,0.8527494635558687,0.8429842384424496
047.png,Corroded,940.0672367125986,1349.743877487755,1214.3543922244094,1317.199206398413,0.15023005230524122,0.0933314374355998,0.10742160824691846,0.10452100269020043,19.757566437007878,24.982391964783933,23.43091781496063,24.527001054002106,8.527228554200303,8.776238152375765,8.721689753793578,8.741018046860926,0.0003804659708928794,0.0002592711490835593,0.0002938288957632603,0.0002913648334581684,0.01950553692911014,0.016101898927876775,0.01714143797244736,0.017069412217711785,0.9123820990395025,0.873396903088756,0.8859353528707702,0.8764550970111864
048.png,Corroded,1405.4400221456692,1691.6281852563707,1569.4286417322833,1643.522971045942,0.16214082068702,0.13855553021766456,0.14873297658619677,0.1472977108943045,20.761011318897637,24.120466240932483,22.463213582677163,22.62992125984252,8.117103252260078,8.259463101803146,8.195994973167286,8.193340260577562,0.0008499795441973695,0.0007432749690969034,0.0007676696871948433,0.0007600329541287763,0.029154408657994926,0.027263069693211427,0.027706852711826425,0.02756869518364582,0.8712138836892974,0.8449026592853579,0.8562132050995628,0.849304388580836
049.png,Corroded,814.6921751968504,1062.5449190898382,1035.6851008858266,1111.9050158100317,0.16656012228576494,0.13805187062097002,0.14813271783182552,0.1437044433564929,16.2376968503937,19.407588815177633,18.510027066929133,19.283154566309136,8.061422894361964,8.22685217125903,8.159521026576495,8.192795315707505,0.0005882216354276458,0.000488583964333903,0.0005317804825062775,0.0005123957175808208,0.024253280920890803,0.0221039354942486,0.023060366053171782,0.022636159514829824,0.9248879550584979,0.9018399649610211,0.9038522553067186,0.8972816445564304
050.png,Corroded,1430.6325664370079,1716.7566495132992,1717.3731545275596,1878.9046438092878,0.14282470545192938,0.11131658677613626,0.12720802455015034,0.12702203768551312,21.31625246062992,24.45396490792982,23.63102854330709,24.754603509207023,8.167723977261787,8.335932292558265,8.262165601823135,8.293432188146038,0.0005284049874740374,0.0004113538514137603,0.00046229145192665407,0.0004615144080557862,0.022987061305744096,0.02028186015664639,0.02150096397668379,0.021482886399545716,0.8688691960643457,0.8422078871480809,0.8416154349467271,0.8273119669695254
051.png,Corroded,1089.9405757874017,1332.3227106454215,1307.0827386811025,1356.2698865397733,0.14059709045359461,0.1119548706526468,0.12101935199014976,0.11290597923729834,20.420521653543307,22.997519995039994,22.39831446850394,23.21997643995288,8.45609795394334,8.565231235070396,8.534006218435579,8.581593320652676,0.00035228323630475387,0.000293999905998448,0.00030665350637341905,0.0002901424365685857,0.018769209794361454,0.017146425458341105,0.01751152495853571,0.01703356793418765,0.8998320721485037,0.8770722307418527,0.8791183000664573,0.8748651947972892
052.png,Corroded,2031.7297613188975,2507.6791493582987,2442.3134227362207,2553.0710521421042,0.12837977194103278,0.10031392188285795,0.11195992462894787,0.11067883551192745,26.918122539370078,31.126976253952506,30.359313484251967,31.242916485832975,8.294590367216633,8.432965546421489,8.399119472307456,8.421667552356755,0.0004830477190251256,0.0003913130772507438,0.00041131088121551247,0.00040997192788607166,0.021978346594435295,0.01978163484777595,0.020280800803112103,0.020247763528006536,0.8140466247768255,0.7700789050670801,0.7754566322240796,0.7659114568465604
053.png,Corroded,991.1961122047245,1334.8948477896954,1191.454970472441,1208.3956847913696,0.1636552181811654,0.12978151017481804,0.1339870365191595,0.12717923670724485,17.777312992125985,21.116560233120463,19.905880905511808,20.48248496496993,8.119562880270422,8.279084380354401,8.229317084093783,8.282388727198846,0.0005080555205055724,0.0004124417077651812,0.00043284101460781046,0.0004010691882751488,0.022540086967568967,0.0203086609052685,0.020804831520774458,0.020026711868780377,0.9084254379024629,0.8760371259556228,0.8889587086804482,0.8877900101399739
